spoof,price_level,side,size,L1BidVolume,L1AskVolume,L2BidVolume,L2AskVolume,L3BidVolume,L3AskVolume,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0,2,1,0,1,1,1,3,3,3,1.1018548,0.9358258,0.31340802,-0.26724118,0.30657482,-0.13379176,0.14513348,-0.26763123,0.8377639,-0.22533752
1,1,1,0,1,1,1,0,1,1,0.26418167,0.22584552,-0.05786091,0.5047773,-0.83377784,0.17606154,0.34608698,0.52371323,0.11667821,0.49412316
0,1,1,0,0,0,0,0,0,1,0.1984697,0.15998012,-0.15054174,0.6579601,-0.9901406,0.25447235,0.43111444,0.54533064,0.109833926,0.57149374
0,4,0,0,1,0,0,2,2,1,1.2422185,1.045871,0.45738775,-0.5436349,1.3104353,-1.4189351,0.018058553,-0.2843119,0.89652586,-0.32066977
0,2,1,0,0,0,0,2,0,0,0.5148795,0.63544786,-0.062278047,0.23033431,-0.62155205,0.18518743,0.28996402,0.06678093,0.35130394,0.12289293
1,1,0,1,1,0,1,1,0,0,0.13471597,0.10203153,-0.20818482,0.7723452,-1.0811479,0.26613024,0.47664434,0.57108176,0.09424761,0.63738894
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
0,4,0,0,0,0,1,2,2,1,1.0463529,0.9825206,0.42024207,-0.42299742,1.100498,-1.3588831,-0.047803298,-0.2488108,0.7730092,-0.24692632
0,4,0,0,1,1,2,3,3,2,1.337507,1.1615111,0.71226615,-0.67383194,1.7371905,-1.6477137,-0.25161183,-0.536931,1.1089128,-0.45268786
1,1,1,0,0,0,2,2,1,1,0.194109,0.15560922,-0.15669216,0.6681255,-1.000517,0.25967577,0.43675697,0.5467652,0.10937974,0.5766281
0,4,1,0,0,2,1,3,3,3,1.1275072,1.2453504,0.72561073,-0.51064837,1.5274915,-1.4734579,-0.4721161,-0.8408552,1.1593008,-0.5057433
1,1,0,0,0,0,2,2,4,2,0.6141101,0.2903939,0.072176516,0.24797107,-0.10161484,-0.44281048,0.42034453,0.5454144,0.3194784,0.40800732
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
1,1,1,0,0,0,1,0,0,0,0.20708442,0.16861492,-0.13839151,0.6378782,-0.9696418,0.24419287,0.41996753,0.5424967,0.110731214,0.5613506
1,2,1,4,1,0,0,0,0,0,0.04166901,0.021253765,-0.27173126,0.9174572,-1.1752653,0.24206665,0.5195224,0.6117117,0.065794915,0.7277139
0,4,0,0,1,1,2,2,3,3,1.2701715,1.2422594,0.8557553,-0.7220705,1.5004592,-1.1622634,-0.48990613,-0.7121818,1.1297934,-0.5508995
0,4,0,0,0,0,0,0,1,0,0.76929855,0.9164684,0.32803053,-0.2985565,0.6266407,-1.0569069,-0.107595,-0.16054264,0.5291972,-0.16775127
0,3,1,0,1,1,2,2,3,2,1.1220523,1.177938,0.4776662,-0.51848567,0.4000513,-0.054446727,-0.14870913,-0.53360146,0.8682891,-0.46622884
0,4,1,0,0,0,0,1,0,0,0.96982986,1.2464716,0.17955256,-0.47652245,0.039167292,-0.029521912,0.013707295,-0.47094244,0.62410426,-0.4786566
1,4,0,0,0,1,0,1,2,0,0.7485298,0.78335935,0.41896093,-0.17732732,1.3718879,-2.1370244,-0.16042377,-0.12453418,0.65029764,-0.02457358
1,1,0,0,0,2,1,2,2,0,0.096922666,-0.04669553,-0.09064324,0.75213623,0.36478338,-1.964503,0.3817513,0.76988995,0.09811664,0.8163209
1,1,0,4,4,1,1,1,2,0,-0.24923009,-0.20516306,-0.3287844,1.2209277,-1.2031972,-0.115803346,0.4913897,0.75969976,-0.06241104,0.96986955
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
0,1,1,0,0,0,1,0,2,1,0.23260954,0.19419965,-0.10239057,0.5783759,-0.9089043,0.21373501,0.38693947,0.5340996,0.11338982,0.5312968
0,4,0,0,0,1,0,3,2,1,0.909234,0.759092,0.41113895,-0.14803146,1.8076029,-2.6284914,-0.03309463,-0.13678187,0.82891285,0.005576834
1,1,0,0,1,0,1,1,0,1,0.29026705,0.26196635,-0.043501824,0.46337217,-0.7958063,0.16429135,0.3291111,0.4915933,0.13247904,0.4585967
0,4,1,0,0,0,0,0,1,0,0.9240993,1.1854613,0.25293618,-0.47574097,0.048906974,-0.026547492,-0.058364585,-0.40733898,0.58569777,-0.43437046
0,4,0,0,0,0,1,0,1,2,0.8403436,1.1094573,0.54958266,-0.45786,0.4485209,-0.39152047,-0.39064538,-0.48623103,0.68502855,-0.38848537
1,1,0,1,1,2,1,2,2,0,-0.07969481,-0.19385862,-0.25786132,1.068862,-0.055908255,-1.6719052,0.5119034,0.824285,0.048768908,0.98060846
0,4,1,0,1,1,2,2,4,4,1.4934392,1.5965228,0.94688594,-0.9863229,1.0470419,-0.02787885,-0.61382526,-1.1384785,1.3249875,-0.92008847
1,1,0,0,0,0,0,0,0,1,0.19011685,0.17479783,-0.036611587,0.54409826,-0.7736127,0.013544828,0.2979526,0.5666879,0.074120134,0.54561365
0,4,0,0,1,0,2,1,2,2,1.2822626,1.3296251,0.6717728,-0.8209058,0.76779443,-0.24195705,-0.32065755,-0.62727374,0.93523407,-0.63865286
1,2,0,1,0,2,1,2,2,1,-0.104706824,-0.0757463,-0.19900896,0.9994672,0.29759708,-2.170041,0.35450774,0.6531398,0.098543346,0.8879603
0,4,1,0,0,2,2,3,3,2,1.1725193,1.3011103,0.66800654,-0.60277086,1.3871192,-1.2875051,-0.40590733,-0.8037942,1.0947559,-0.56020504
0,4,0,0,0,0,1,0,2,1,0.89432645,1.0525311,0.52111626,-0.47468716,0.65220034,-0.7076051,-0.2915523,-0.35747975,0.6678529,-0.33250093
1,1,1,0,1,0,3,1,1,3,0.1802941,0.14176208,-0.17617683,0.7003298,-1.0333898,0.2761604,0.45463264,0.55130994,0.10794082,0.592894
0,4,0,0,1,0,3,2,3,4,1.4224274,1.4222896,0.8938321,-0.92102563,0.99824184,-0.14404958,-0.5058865,-0.85540897,1.1692727,-0.7581401
1,2,0,0,0,0,0,1,1,1,0.43824005,0.3919089,0.010473117,0.29222813,-0.094330885,-0.705675,0.29133862,0.38619703,0.25159502,0.351762
0,1,0,0,0,0,1,2,1,0,0.34015238,0.18780673,-0.078376725,0.5034263,-0.41606826,-0.42691493,0.43508232,0.59146845,0.16870824,0.542562
1,1,1,0,1,0,3,3,0,3,0.14161277,0.10299042,-0.23073341,0.7905008,-1.1254327,0.32231686,0.5046841,0.56403506,0.103911966,0.6384382
1,1,0,1,2,1,2,4,3,2,0.62425685,0.13459742,-0.2403044,0.565554,0.08249476,-1.0613737,0.826122,0.6800956,0.37882033,0.61473805
0,3,1,0,1,1,2,2,4,4,1.1731641,1.2357442,0.72268736,-0.57234097,0.56320786,0.07334438,-0.40167063,-0.7528956,1.0587511,-0.5524563
0,4,1,0,0,0,0,1,1,2,1.0223997,1.2987261,0.39872074,-0.52827716,0.19444191,0.077522635,-0.20797814,-0.6652258,0.7975842,-0.55663294
1,1,0,3,2,0,0,1,0,1,-0.17595756,-0.1481325,-0.31441367,1.1444887,-1.1961617,-0.025661975,0.49847585,0.7224241,-0.030118167,0.9088747
1,1,1,0,0,0,0,0,1,1,0.21544924,0.1769993,-0.12659363,0.6183787,-0.94973755,0.23421147,0.40914392,0.53974485,0.111602455,0.5515017
1,1,1,0,0,0,1,1,1,1,0.20477912,0.16630426,-0.14164288,0.6432521,-0.9751273,0.24694362,0.42295045,0.54325503,0.11049113,0.56406486
0,2,1,0,1,2,1,2,2,2,0.81642354,0.865978,0.2871788,-0.11915214,0.23596424,-0.38361526,0.0016946048,-0.2459127,0.67709816,-0.13121395
0,4,0,0,0,0,0,2,2,0,0.9839854,0.83527464,0.2917421,-0.28608757,1.2660352,-1.8644583,0.11882737,-0.044038884,0.69063663,-0.08161633
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
1,2,0,0,0,0,0,1,1,0,0.4241573,0.36674672,0.0132641345,0.3068347,-0.052528046,-0.78857386,0.29181075,0.4143931,0.24109274,0.37659723
0,4,0,0,0,0,0,0,0,1,0.7153157,0.97339463,0.35649687,-0.28172928,0.42296112,-0.7408222,-0.20668803,-0.28929394,0.5463729,-0.2237357
0,4,1,0,0,0,1,2,2,3,1.1709069,1.3588948,0.53106606,-0.6237588,0.4391061,0.03655711,-0.27514154,-0.7811031,0.9656651,-0.63486403
0,2,1,0,1,1,2,2,2,2,0.6861621,0.7871262,0.17849617,-0.010039777,-0.2799642,0.1379039,0.07565098,-0.12891373,0.52243125,-0.05507554
0,3,0,0,0,0,1,2,1,1,0.7770487,0.72136843,0.15374403,-0.0883366,0.43647778,-0.96159506,0.19266728,0.07113028,0.5005696,0.025554433
1,1,0,0,1,0,1,2,2,1,0.6718949,0.34591064,-0.040518597,0.2222881,-0.23922127,-0.29204112,0.5497133,0.54513586,0.30451623,0.36546618
0,4,0,0,1,1,1,1,0,0,0.9264542,1.072082,0.39783096,-0.44855553,0.89372164,-1.1930017,-0.16033037,-0.3434158,0.67907596,-0.31920922
0,2,0,0,1,0,1,1,3,4,0.8503263,0.728749,0.47436935,-0.1525995,0.13651633,0.0023290217,-0.07867433,-0.09898492,0.67738646,-0.055534482
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
1,1,1,0,1,1,2,1,0,0,0.24496591,0.2065849,-0.08496298,0.5495716,-0.87950206,0.19899073,0.37095106,0.53003466,0.1146768,0.5167482
0,4,0,0,1,0,1,1,3,2,1.2912332,1.216939,0.70091057,-0.7456104,1.1118462,-0.74399436,-0.28777325,-0.53558344,0.9826033,-0.5282067
0,2,1,0,1,1,1,2,4,2,1.0509851,0.89145815,0.3297225,-0.27982748,0.28333646,-0.15971619,0.11956309,-0.17854309,0.7552999,-0.18813331
1,1,0,0,0,1,1,3,2,2,0.35167018,0.089331746,-0.06609808,0.60137874,0.22329614,-1.3998718,0.46970648,0.64177376,0.2628159,0.6593898
0,4,0,0,2,0,3,2,2,3,1.3549695,1.3613656,0.7606044,-0.8382727,0.85312057,-0.16411018,-0.38024843,-0.73670226,1.0636866,-0.6823958
1,1,0,0,0,2,0,2,2,1,0.053847104,-0.109829426,-0.06737922,0.8470489,0.4946862,-2.178013,0.357086,0.76605016,0.1401045,0.8817425
0,4,0,0,2,0,2,4,3,2,1.8225181,1.3782794,0.6576409,-1.0177457,1.6883203,-1.0894356,0.043290272,-0.5757919,1.2816821,-0.69335973
0,4,1,0,0,1,1,2,3,2,1.2022586,1.321533,0.6062139,-0.6487044,0.9859236,-0.70942485,-0.32019418,-0.74811226,1.0210246,-0.5929365
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
1,1,1,0,0,0,0,1,0,1,0.18761879,0.14910388,-0.165846,0.68325496,-1.0159605,0.26742014,0.4451549,0.5489003,0.10870376,0.58426976
1,1,0,0,1,0,2,1,2,2,0.34534657,0.26589867,0.003866449,0.3960976,-0.68141156,0.091126114,0.31811893,0.51731247,0.1470621,0.4443406
0,1,0,0,0,0,0,1,1,0,0.21091151,0.119549066,-0.07158354,0.59276354,-0.489761,-0.45361692,0.37333393,0.62891835,0.10183257,0.6122763
0,1,0,0,0,1,2,3,3,1,0.4593429,0.13390845,-0.059116527,0.4700353,0.27402097,-1.3701925,0.5185887,0.68666947,0.2545541,0.6054884
1,1,0,0,0,1,0,1,1,0,0.05635971,0.01400733,-0.08151956,0.7344142,-0.18619776,-1.1214116,0.32086545,0.6866499,0.057109505,0.73978287
0,4,1,0,1,1,1,2,3,2,1.4518139,1.4863861,0.67880744,-0.88385797,1.042906,-0.42371285,-0.3045432,-0.86746866,1.153455,-0.7765656
1,2,0,0,0,0,0,0,0,0,0.29252174,0.41825444,0.056687035,0.31288892,-0.4335615,-0.27715397,0.12911817,0.31018764,0.17205894,0.32047892
1,1,1,0,0,1,0,0,0,0,0.26462168,0.2270622,-0.058984727,0.50526047,-0.8346049,0.17704168,0.34682232,0.521738,0.117741495,0.49323082
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
0,4,1,0,1,0,1,1,1,1,0.9369641,1.2235696,0.33918118,-0.45912802,0.07456469,0.08169958,-0.16286822,-0.55420345,0.6979935,-0.47839427
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
1,1,0,0,0,0,1,1,1,1,0.27815452,0.24823084,-0.029535428,0.4628777,-0.68165535,-0.017417878,0.31128973,0.5077816,0.12741747,0.474558
0,4,0,0,0,0,0,0,2,0,0.831959,0.9052851,0.3926162,-0.33777726,0.8177375,-1.2131802,-0.12492159,-0.15270782,0.58548033,-0.1671909
1,1,1,2,4,0,2,2,0,0,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,2,1,0,0,0,1,0,0,0,0.2941007,0.25653577,-0.017240226,0.43639675,-0.7642797,0.14172181,0.30855328,0.51221544,0.120714515,0.4585575
1,2,1,1,0,0,1,0,0,2,0.15402624,0.11543289,-0.21322529,0.7615634,-1.0958946,0.3075045,0.48862177,0.55995136,0.10520491,0.62382233
1,1,0,0,0,1,1,2,2,0,0.2514745,0.058846176,-0.08070718,0.61048555,0.061220177,-1.2967085,0.43421978,0.7121585,0.14283967,0.6888144
0,4,1,0,0,0,2,2,2,2,1.0695658,1.3007427,0.44475806,-0.56320333,0.28468126,0.042462915,-0.22308646,-0.66958827,0.8366189,-0.5674955
1,1,1,1,3,0,3,2,0,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,0,2,3,1,0,1,1,1,0.0048846006,-0.06282085,-0.33508188,1.0376518,-0.93905544,-0.24217,0.5977535,0.6743413,0.079106,0.83025694
0,4,0,0,0,0,2,1,3,2,1.0953677,1.1535888,0.6637649,-0.62497294,0.9019088,-0.68394226,-0.35363513,-0.5000825,0.85908675,-0.45446336
0,4,1,0,1,1,2,2,3,3,1.4100757,1.5526031,0.78688955,-0.9121634,0.86737275,-0.046210587,-0.48124188,-1.0192794,1.1899458,-0.8552142
0,4,1,0,0,1,1,1,2,2,1.0635849,1.3677213,0.59206516,-0.6353284,0.5706778,-0.22751248,-0.42474192,-0.81028146,0.9121633,-0.63628405
1,1,1,1,1,0,1,0,1,3,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,0,0,0,0,3,1,1,1,0.30031478,0.262063,-0.0068983734,0.42054644,-0.7477985,0.13294575,0.2993328,0.5118264,0.120441705,0.45157933
1,1,0,0,0,0,1,1,2,2,0.35811123,0.24997422,-0.024720863,0.41367975,-0.54973304,-0.13651788,0.3624236,0.54254407,0.1567742,0.46846873
1,1,0,2,2,1,0,1,2,1,-0.2059856,-0.2676168,-0.39572138,1.2931815,-0.86964375,-0.6683612,0.6181569,0.8266054,-0.011090308,1.0493957
1,2,0,0,0,0,0,1,0,0,0.35828334,0.39016548,0.005658552,0.3414261,-0.22625315,-0.58657503,0.2402048,0.35143468,0.22223826,0.3578514
0,3,1,0,1,1,2,1,3,2,0.9233158,1.1174235,0.5040339,-0.41630375,0.16411883,0.120215625,-0.2824521,-0.52550346,0.761624,-0.4068566
0,4,0,0,0,2,1,2,1,1,0.66480786,0.81986314,0.50922,-0.1145667,1.5694039,-2.3990202,-0.34523004,-0.3089676,0.74120486,-0.047826782
1,1,0,4,4,2,0,0,1,0,-0.62358975,-0.46327227,-0.41186064,1.6108052,-1.2123837,-0.62019515,0.44410646,0.8985063,-0.20767167,1.2564632
0,4,1,0,1,1,3,2,2,3,1.1608679,1.4783044,0.71063477,-0.73683953,0.5002537,0.16028199,-0.53735936,-0.9887547,1.0366986,-0.7656775
1,2,1,0,1,0,1,0,0,1,0.27661407,0.23830694,-0.04032612,0.4757958,-0.80419475,0.1612266,0.33000016,0.5196233,0.11797312,0.47948503
0,4,0,0,1,0,2,2,3,3,1.4296138,1.3291798,0.7789735,-0.8566754,1.1704577,-0.56405824,-0.33252943,-0.6860209,1.117554,-0.65072936
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
1,1,1,2,0,2,1,1,1,2,-0.35826206,-0.23097438,-0.36730522,1.3334993,-1.1661674,-0.32776737,0.46117932,0.7235033,-0.075445145,1.0161886
0,2,1,0,1,0,3,2,3,4,0.4065076,0.5450896,0.26428866,0.28927594,-0.5858594,0.41298214,-0.074762225,-0.045961075,0.457329,0.16317976
1,2,1,1,0,0,0,0,0,0,0.17497757,0.13921827,-0.18993883,0.7181411,-1.0527695,0.28790894,0.46619648,0.54648644,0.11104038,0.5978099
0,4,1,0,0,1,0,3,2,1,1.1532438,1.1504648,0.36269107,-0.4467289,1.1845127,-1.3843658,-0.014362365,-0.49684054,0.934947,-0.3853994
0,4,0,0,1,1,2,2,3,2,1.2614939,1.1965163,0.76270324,-0.69967675,1.5130417,-1.3220745,-0.37348628,-0.5912653,1.0563346,-0.49547517
0,4,1,0,0,0,0,1,0,0,0.96982986,1.2464716,0.17955256,-0.47652245,0.039167292,-0.029521912,0.013707295,-0.47094244,0.62410426,-0.4786566
1,2,0,2,0,0,1,0,1,0,-0.29739273,-0.21147019,-0.30004388,1.223164,-1.1050822,-0.29472876,0.42775613,0.7552781,-0.08247915,0.979983
0,4,1,0,1,1,2,2,4,4,1.4934392,1.5965228,0.94688594,-0.9863229,1.0470419,-0.02787885,-0.61382526,-1.1384785,1.3249875,-0.92008847
0,4,0,0,1,0,2,3,2,3,1.4429666,1.3053577,0.66395074,-0.79160964,1.2035094,-0.7334238,-0.19332834,-0.63952124,1.113849,-0.6085023
1,1,1,0,0,0,1,1,0,1,0.18779957,0.14928508,-0.16559102,0.68283355,-1.0155303,0.26720443,0.44492096,0.5488408,0.1087226,0.5840569
0,4,0,0,1,0,2,0,0,1,0.93264276,1.1969552,0.46644658,-0.5811257,0.19692367,-0.005345255,-0.2786255,-0.45965028,0.62822556,-0.4772026
0,4,0,0,0,1,1,3,1,2,0.9089408,0.9175211,0.47505325,-0.2457204,1.4509687,-1.9666429,-0.18239869,-0.34938854,0.8550023,-0.16029347
1,1,0,2,2,2,2,2,0,0,-0.33489978,-0.19066423,-0.39545137,1.3394908,-0.97414154,-0.62200916,0.47727144,0.659822,-0.023205012,0.99452084
0,4,0,0,0,1,2,1,1,2,0.81060433,1.0890346,0.6113753,-0.4119264,0.84971637,-0.9696008,-0.47635847,-0.54191303,0.75875986,-0.35575396
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
1,1,1,0,0,0,1,0,0,0,0.20708442,0.16861492,-0.13839151,0.6378782,-0.9696418,0.24419287,0.41996753,0.5424967,0.110731214,0.5613506
0,3,0,0,1,0,1,0,1,2,0.8051379,0.9411738,0.40494287,-0.31608033,0.025079496,0.03910467,-0.15940513,-0.23807126,0.5668744,-0.23404567
1,2,1,0,0,0,3,0,4,1,0.3535751,0.32650882,0.101487815,0.2924283,-0.6101262,0.098042786,0.18917845,0.45630124,0.15106043,0.3747685
1,2,1,0,0,0,1,0,2,1,0.37582958,0.37516353,0.015477732,0.31728327,-0.65849257,0.11543256,0.26454315,0.3987034,0.17737773,0.3446154
0,4,1,0,0,0,1,0,0,0,0.8207712,1.0161554,0.20446403,-0.34058332,-0.07090145,-0.037065297,0.016820163,-0.20786741,0.479521,-0.27336723
0,2,0,0,0,0,1,0,1,2,0.469944,0.53497446,0.14324826,0.122233704,-0.42884812,0.019117773,0.106488556,0.22852013,0.2594225,0.18168719
0,4,1,0,0,0,0,0,1,0,0.9240993,1.1854613,0.25293618,-0.47574097,0.048906974,-0.026547492,-0.058364585,-0.40733898,0.58569777,-0.43437046
1,2,1,0,1,0,1,0,1,0,0.33382937,0.3164264,-0.0063403845,0.38282403,-0.7182326,0.13326076,0.29090267,0.4517856,0.15117761,0.40209606
0,4,0,0,0,0,0,0,1,1,0.77797616,0.9622114,0.42108262,-0.32095015,0.6140581,-0.89709556,-0.22401468,-0.28145906,0.60265595,-0.22317539
0,4,0,0,0,0,0,0,1,0,0.76929855,0.9164684,0.32803053,-0.2985565,0.6266407,-1.0569069,-0.107595,-0.16054264,0.5291972,-0.16775127
0,4,0,0,0,1,2,2,2,4,0.96663314,1.1343322,0.8116281,-0.47008955,1.2397971,-1.1318908,-0.6046502,-0.72157663,1.0145385,-0.42325467
0,3,0,0,0,0,0,2,1,4,0.7493917,0.75709456,0.39745235,-0.041001335,0.55168486,-0.8279252,-0.106381014,-0.20776367,0.71203196,-0.03083232
0,4,1,0,0,2,1,2,1,1,0.90881777,1.211236,0.46077222,-0.41326427,0.9463138,-1.1548945,-0.32649785,-0.66902643,0.847239,-0.43880302
0,4,1,0,1,1,3,1,3,2,1.1099981,1.4339366,0.7269493,-0.74942577,0.47701532,0.13435757,-0.5629297,-0.89966637,0.9542346,-0.7284732
0,1,1,0,0,0,1,1,4,2,0.274827,0.2622243,-0.050243422,0.51113695,-0.83945245,0.22317472,0.32354674,0.44562975,0.16411313,0.46171534
1,1,0,1,1,1,0,0,0,0,-0.21268964,-0.10889894,-0.20760883,1.0473343,-0.92532814,-0.38265193,0.3348031,0.6909532,-0.05514112,0.869973
1,2,0,0,0,0,0,1,1,0,0.4241573,0.36674672,0.0132641345,0.3068347,-0.052528046,-0.78857386,0.29181075,0.4143931,0.24109274,0.37659723
1,1,0,1,2,2,0,1,1,0,-0.023023546,-0.082336724,-0.22563012,0.96085006,-0.2584014,-1.2426342,0.4620462,0.7176811,0.069490135,0.86057013
0,4,1,0,1,1,2,2,3,3,1.4100757,1.5526031,0.78688955,-0.9121634,0.86737275,-0.046210587,-0.48124188,-1.0192794,1.1899458,-0.8552142
1,1,1,0,1,0,3,2,1,4,0.15673009,0.13872564,-0.12749918,0.73912024,-1.0561452,0.36006197,0.38779253,0.48424906,0.15577367,0.59138364
0,4,0,0,1,1,2,2,3,2,1.2614939,1.1965163,0.76270324,-0.69967675,1.5130417,-1.3220745,-0.37348628,-0.5912653,1.0563346,-0.49547517
1,1,0,0,0,2,0,1,3,0,0.03181675,-0.13175046,-0.045408532,0.8043767,0.47421682,-2.1684587,0.3343047,0.8404671,0.07035068,0.89493966
0,4,0,0,0,1,1,2,2,4,0.91294324,1.0328294,0.77618015,-0.35557342,1.3927517,-1.4776547,-0.55443925,-0.63772124,1.0056248,-0.31336892
1,1,1,0,1,0,2,2,2,2,0.19689828,0.15985656,-0.1560225,0.66444695,-0.9973869,0.25916418,0.43558925,0.5424222,0.11157426,0.5726435
1,1,0,0,0,0,1,2,2,1,0.4201091,0.1895501,-0.07356216,0.45422834,-0.2841459,-0.54601496,0.48621613,0.6262309,0.19806497,0.5364727
0,4,1,0,0,0,2,2,2,3,1.0373142,1.3146293,0.52978283,-0.542899,0.26816875,0.1519222,-0.3434645,-0.76968306,0.8920392,-0.5888487
1,1,0,0,0,0,1,1,2,1,0.34402844,0.22481197,-0.02192986,0.42828637,-0.5079303,-0.21941678,0.36289573,0.57074016,0.14627191,0.49330395
1,2,1,0,0,0,1,0,0,1,0.28459284,0.24630433,-0.029072776,0.4571963,-0.7852091,0.15170595,0.3196761,0.5169985,0.11880419,0.47009063
0,4,1,0,0,0,0,0,1,1,0.90556365,1.1898136,0.33715832,-0.4588862,0.054294087,0.06008026,-0.1624815,-0.4885012,0.64326304,-0.44801927
0,4,1,0,1,0,1,0,1,0,0.857111,1.0889497,0.27545467,-0.39903826,-0.0065340847,0.0026953518,-0.073526174,-0.32643023,0.54945594,-0.34900695
0,4,1,0,1,0,2,1,2,2,0.8885425,1.2219672,0.4977885,-0.45288235,0.08618251,0.21238747,-0.3616315,-0.65948755,0.7596921,-0.49623787
0,4,1,0,0,0,1,2,1,1,1.1197951,1.3010886,0.28604496,-0.5699035,0.2759495,-0.09123391,-0.02218008,-0.56180906,0.7752031,-0.54863656
1,1,1,0,1,0,1,0,0,1,0.19067171,0.15216392,-0.1615401,0.6761382,-1.0086961,0.2637773,0.4412046,0.54789597,0.10902175,0.58067524
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
1,1,1,1,1,0,1,0,0,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,2,1,2,3,3,3,1.6247178,1.5961132,0.78729033,-1.0057517,1.137853,-0.22260189,-0.35444403,-1.0278699,1.3260665,-0.9037164
0,4,1,0,1,1,2,2,3,3,1.4100757,1.5526031,0.78688955,-0.9121634,0.86737275,-0.046210587,-0.48124188,-1.0192794,1.1899458,-0.8552142
0,4,0,0,0,0,1,0,1,1,0.831666,1.0637143,0.45653045,-0.4354663,0.46110332,-0.55133164,-0.2742256,-0.36531463,0.6115699,-0.33306122
0,4,0,0,0,1,1,1,2,2,0.81957495,0.9763486,0.6405131,-0.33663106,1.1937683,-1.4716381,-0.44347423,-0.4502228,0.80612916,-0.24530794
0,3,1,0,1,2,2,3,4,3,1.2867689,1.2281878,0.69632554,-0.60409886,1.149693,-0.7572407,-0.30085874,-0.70845646,1.1407716,-0.525657
0,3,0,0,1,1,2,3,3,4,1.1482186,0.98066175,0.696458,-0.4231792,1.2391024,-1.0870764,-0.2613073,-0.450988,1.0396738,-0.29049534
0,4,0,0,0,0,1,2,2,1,1.0463529,0.9825206,0.42024207,-0.42299742,1.100498,-1.3588831,-0.047803298,-0.2488108,0.7730092,-0.24692632
1,1,0,0,0,0,1,0,1,1,0.31080413,0.27257684,0.007895917,0.39609444,-0.7228389,0.12042931,0.28576016,0.5083757,0.1215342,0.43922895
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
1,1,0,1,2,0,2,0,0,0,0.16434905,0.12577981,-0.19866593,0.7374997,-1.0713314,0.2951868,0.47526467,0.55655545,0.10628006,0.61166805
1,1,1,1,0,0,0,0,0,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,0,0,0,1,0,2,1,1,0.14652309,0.0039076805,-0.13594283,0.74574953,-0.0042161867,-1.3651109,0.44371372,0.7139446,0.11940479,0.7581164
1,2,1,1,1,0,1,0,1,0,0.1798948,0.14136183,-0.17674,0.70126057,-1.0343399,0.27663687,0.45514935,0.5514413,0.10789922,0.5933642
1,1,0,2,1,0,0,1,1,1,-0.282229,-0.23084718,-0.3352564,1.2553526,-1.2063658,-0.15639924,0.4881984,0.7764872,-0.076954395,0.99733907
0,4,0,0,0,0,0,0,1,1,0.77797616,0.9622114,0.42108262,-0.32095015,0.6140581,-0.89709556,-0.22401468,-0.28145906,0.60265595,-0.22317539
